Precio Interno ,Fecha
466.125,17-jun-13
475.375,18-jun-13
476.125,19-jun-13
464.250,20-jun-13
467.125,21-jun-13
467.125,22-jun-13
467.125,23-jun-13
471.250,24-jun-13
468.625,25-jun-13
462.000,26-jun-13
473.625,27-jun-13
467.625,28-jun-13
467.625,29-jun-13
467.625,30-jun-13
472.375,01-jul-13
480.875,02-jul-13
469.500,03-jul-13
469.500,04-jul-13
472.750,05-jul-13
472.750,06-jul-13
472.750,07-jul-13
480.500,08-jul-13
470.500,09-jul-13
467.625,10-jul-13
472.250,11-jul-13
455.125,12-jul-13
455.125,13-jul-13
455.125,14-jul-13
464.875,15-jul-13
474.125,16-jul-13
481.000,17-jul-13
482.000,18-jul-13
462.375,19-jul-13
462.375,20-jul-13
462.375,21-jul-13
472.500,22-jul-13
477.500,23-jul-13
459.250,24-jul-13
471.875,25-jul-13
461.250,26-jul-13
461.250,27-jul-13
461.250,28-jul-13
458.125,29-jul-13
455.125,30-jul-13
449.500,31-jul-13
439.125,01-ago-13
446.875,02-ago-13
446.875,03-ago-13
446.875,04-ago-13
450.750,05-ago-13
443.250,06-ago-13
455.250,07-ago-13
458.375,08-ago-13
460.625,09-ago-13
460.625,10-ago-13
460.625,11-ago-13
463.875,12-ago-13
454.375,13-ago-13
464.250,14-ago-13
471.250,15-ago-13
470.000,16-ago-13
470.000,17-ago-13
470.000,18-ago-13
466.375,19-ago-13
453.375,20-ago-13
443.875,21-ago-13
440.750,22-ago-13
439.250,23-ago-13
439.250,24-ago-13
439.250,25-ago-13
444.375,26-ago-13
443.750,27-ago-13
450.250,28-ago-13
447.625,29-ago-13
437.500,30-ago-13
437.500,31-ago-13
437.500,01-sep-13
437.500,02-sep-13
444.500,03-sep-13
441.625,04-sep-13
446.125,05-sep-13
448.125,06-sep-13
448.125,07-sep-13
448.125,08-sep-13
447.500,09-sep-13
440.000,10-sep-13
452.000,11-sep-13
451.750,12-sep-13
450.000,13-sep-13
450.000,14-sep-13
450.000,15-sep-13
446.000,16-sep-13
428.375,17-sep-13
425.875,18-sep-13
423.375,19-sep-13
422.500,20-sep-13
422.500,21-sep-13
422.500,22-sep-13
430.625,23-sep-13
429.500,24-sep-13
428.000,25-sep-13
424.250,26-sep-13
417.750,27-sep-13
417.750,28-sep-13
417.750,29-sep-13
417.250,30-sep-13
415.250,01-oct-13
415.875,02-oct-13
417.125,03-oct-13
412.875,04-oct-13
412.875,05-oct-13
412.875,06-oct-13
413.375,07-oct-13
416.250,08-oct-13
417.375,09-oct-13
412.750,10-oct-13
420.500,11-oct-13
420.500,12-oct-13
420.500,13-oct-13
421.750,14-oct-13
420.000,15-oct-13
417.875,16-oct-13
412.000,17-oct-13
412.750,18-oct-13
412.750,19-oct-13
412.750,20-oct-13
405.250,21-oct-13
401.750,22-oct-13
397.000,23-oct-13
395.750,24-oct-13
391.375,25-oct-13
391.375,26-oct-13
391.375,27-oct-13
385.875,28-oct-13
383.375,29-oct-13
382.875,30-oct-13
379.375,31-oct-13
382.375,01-nov-13
382.375,02-nov-13
382.375,03-nov-13
375.000,04-nov-13
378.125,05-nov-13
369.500,06-nov-13
381.500,07-nov-13
379.625,08-nov-13
379.625,09-nov-13
379.625,10-nov-13
377.250,11-nov-13
386.125,12-nov-13
375.125,13-nov-13
372.625,14-nov-13
391.625,15-nov-13
391.625,16-nov-13
391.625,17-nov-13
392.875,18-nov-13
389.875,19-nov-13
394.125,20-nov-13
399.375,21-nov-13
383.500,22-nov-13
383.500,23-nov-13
383.500,24-nov-13
386.875,25-nov-13
388.125,26-nov-13
385.750,27-nov-13
385.750,28-nov-13
397.500,29-nov-13
397.500,30-nov-13
397.500,01-dic-13
394.000,02-dic-13
397.750,03-dic-13
391.500,04-dic-13
379.875,05-dic-13
379.750,06-dic-13
379.750,07-dic-13
379.750,08-dic-13
379.000,09-dic-13
395.625,10-dic-13
389.250,11-dic-13
395.750,12-dic-13
411.000,13-dic-13
411.000,14-dic-13
411.000,15-dic-13
411.750,16-dic-13
409.000,17-dic-13
416.500,18-dic-13
406.250,19-dic-13
411.625,20-dic-13
411.625,21-dic-13
411.625,22-dic-13
411.750,23-dic-13
406.625,24-dic-13
406.625,25-dic-13
408.625,26-dic-13
414.875,27-dic-13
414.875,28-dic-13
414.875,29-dic-13
409.000,30-dic-13
393.000,31-dic-13
393.000,01-ene-14
397.875,02-ene-14
416.750,03-ene-14
416.750,04-ene-14
416.750,05-ene-14
439.250,06-ene-14
422.125,07-ene-14
438.125,08-ene-14
431.500,09-ene-14
434.625,10-ene-14
434.625,11-ene-14
434.625,12-ene-14
432.500,13-ene-14
432.375,14-ene-14
425.250,15-ene-14
431.375,16-ene-14
430.250,17-ene-14
430.250,18-ene-14
430.250,19-ene-14
430.250,20-ene-14
431.500,21-ene-14
426.250,22-ene-14
430.000,23-ene-14
425.750,24-ene-14
425.750,25-ene-14
425.750,26-ene-14
426.875,27-ene-14
428.750,28-ene-14
439.875,29-ene-14
452.750,30-ene-14
487.750,31-ene-14
487.750,01-feb-14
487.750,02-feb-14
541.250,03-feb-14
539.125,04-feb-14
571.875,05-feb-14
539.000,06-feb-14
540.500,07-feb-14
540.500,08-feb-14
540.500,09-feb-14
543.125,10-feb-14
543.000,11-feb-14
566.625,12-feb-14
561.250,13-feb-14
558.750,14-feb-14
558.750,15-feb-14
558.750,16-feb-14
558.750,17-feb-14
614.750,18-feb-14
696.250,19-feb-14
681.125,20-feb-14
681.000,21-feb-14
681.000,22-feb-14
681.000,23-feb-14
709.375,24-feb-14
709.625,25-feb-14
720.125,26-feb-14
725.875,27-feb-14
727.375,28-feb-14
727.375,01-mar-14
727.375,02-mar-14
786.125,03-mar-14
750.125,04-mar-14
817.875,05-mar-14
794.125,06-mar-14
806.250,07-mar-14
806.250,08-mar-14
806.250,09-mar-14
835.375,10-mar-14
846.375,11-mar-14
845.625,12-mar-14
849.250,13-mar-14
814.500,14-mar-14
814.500,15-mar-14
814.500,16-mar-14
781.750,17-mar-14
781.375,18-mar-14
747.375,19-mar-14
694.875,20-mar-14
683.500,21-mar-14
683.500,22-mar-14
683.500,23-mar-14
705.000,24-mar-14
694.500,25-mar-14
694.875,26-mar-14
693.500,27-mar-14
711.000,28-mar-14
711.000,29-mar-14
711.000,30-mar-14
702.500,31-mar-14
689.875,01-abr-14
693.625,02-abr-14
710.500,03-abr-14
750.000,04-abr-14
750.000,05-abr-14
750.000,06-abr-14
776.125,07-abr-14
788.125,08-abr-14
799.875,09-abr-14
819.750,10-abr-14
804.750,11-abr-14
804.750,12-abr-14
804.750,13-abr-14
818.250,14-abr-14
772.000,15-abr-14
745.125,16-abr-14
817.000,17-abr-14
817.000,18-abr-14
817.000,19-abr-14
817.000,20-abr-14
793.125,21-abr-14
856.000,22-abr-14
857.125,23-abr-14
863.000,24-abr-14
834.750,25-abr-14
834.750,26-abr-14
834.750,27-abr-14
809.375,28-abr-14
849.625,29-abr-14
827.125,30-abr-14
820.500,01-may-14
810.875,02-may-14
810.875,03-may-14
810.875,04-may-14
819.375,05-may-14
804.625,06-may-14
796.500,07-may-14
770.750,08-may-14
727.250,09-may-14
727.250,10-may-14
727.250,11-may-14
751.875,12-may-14
746.875,13-may-14
731.250,14-may-14
783.000,15-may-14
731.750,16-may-14
731.750,17-may-14
731.750,18-may-14
723.250,19-may-14
733.000,20-may-14
711.750,21-may-14
709.375,22-may-14
714.000,23-may-14
714.000,24-may-14
714.000,25-may-14
714.000,26-may-14
706.000,27-may-14
690.875,28-may-14
712.500,29-may-14
691.875,30-may-14
691.875,31-may-14
691.875,01-jun-14
671.875,02-jun-14
666.875,03-jun-14
663.375,04-jun-14
657.000,05-jun-14
665.625,06-jun-14
665.625,07-jun-14
665.625,08-jun-14
640.125,09-jun-14
640.250,10-jun-14
663.500,11-jun-14
653.500,12-jun-14
673.875,13-jun-14
673.875,14-jun-14
673.875,15-jun-14
674.500,16-jun-14
664.125,17-jun-14
647.500,18-jun-14
641.500,19-jun-14
666.875,20-jun-14
666.875,21-jun-14
666.875,22-jun-14
674.125,23-jun-14
672.250,24-jun-14
691.375,25-jun-14
687.750,26-jun-14
654.250,27-jun-14
654.250,28-jun-14
654.250,29-jun-14
664.125,30-jun-14
640.875,01-jul-14
648.750,02-jul-14
638.000,03-jul-14
638.000,04-jul-14
638.000,05-jul-14
638.000,06-jul-14
639.750,07-jul-14
646.500,08-jul-14
648.125,09-jul-14
609.250,10-jul-14
603.625,11-jul-14
603.625,12-jul-14
603.625,13-jul-14
616.000,14-jul-14
609.625,15-jul-14
611.250,16-jul-14
619.125,17-jul-14
649.625,18-jul-14
649.625,19-jul-14
649.625,20-jul-14
647.000,21-jul-14
625.625,22-jul-14
657.750,23-jul-14
664.125,24-jul-14
668.375,25-jul-14
668.375,26-jul-14
668.375,27-jul-14
675.875,28-jul-14
678.125,29-jul-14
693.750,30-jul-14
735.750,31-jul-14
725.250,01-ago-14
725.250,02-ago-14
725.250,03-ago-14
721.000,04-ago-14
721.000,05-ago-14
723.625,06-ago-14
697.125,07-ago-14
678.500,08-ago-14
678.500,09-ago-14
678.500,10-ago-14
707.500,11-ago-14
687.625,12-ago-14
684.375,13-ago-14
680.250,14-ago-14
716.750,15-ago-14
716.750,16-ago-14
716.750,17-ago-14
716.375,18-ago-14
696.125,19-ago-14
713.000,20-ago-14
715.875,21-ago-14
708.875,22-ago-14
708.875,23-ago-14
708.875,24-ago-14
714.625,25-ago-14
748.250,26-ago-14
750.000,27-ago-14
756.250,28-ago-14
754.375,29-ago-14
754.375,30-ago-14
754.375,31-ago-14
754.375,01-sep-14
791.750,02-sep-14
751.875,03-sep-14
757.625,04-sep-14
740.000,05-sep-14
740.000,06-sep-14
740.000,07-sep-14
730.250,08-sep-14
731.375,09-sep-14
687.125,10-sep-14
707.125,11-sep-14
709.125,12-sep-14
709.125,13-sep-14
709.125,14-sep-14
691.875,15-sep-14
699.125,16-sep-14
697.750,17-sep-14
681.750,18-sep-14
668.875,19-sep-14
668.875,20-sep-14
668.875,21-sep-14
684.125,22-sep-14
690.125,23-sep-14
723.375,24-sep-14
698.875,25-sep-14
714.500,26-sep-14
714.500,27-sep-14
714.500,28-sep-14
743.625,29-sep-14
751.625,30-sep-14
781.875,01-oct-14
810.000,02-oct-14
807.875,03-oct-14
807.875,04-oct-14
807.875,05-oct-14
863.500,06-oct-14
844.625,07-oct-14
843.375,08-oct-14
872.375,09-oct-14
868.750,10-oct-14
868.750,11-oct-14
868.750,12-oct-14
858.875,13-oct-14
874.875,14-oct-14
858.625,15-oct-14
863.375,16-oct-14
833.750,17-oct-14
833.750,18-oct-14
833.750,19-oct-14
777.500,20-oct-14
771.375,21-oct-14
744.125,22-oct-14
755.125,23-oct-14
746.375,24-oct-14
746.375,25-oct-14
746.375,26-oct-14
748.625,27-oct-14
749.875,28-oct-14
734.750,29-oct-14
728.125,30-oct-14
732.625,31-oct-14
732.625,01-nov-14
732.625,02-nov-14
723.500,03-nov-14
740.500,04-nov-14
731.500,05-nov-14
729.750,06-nov-14
723.875,07-nov-14
723.875,08-nov-14
723.875,09-nov-14
744.625,10-nov-14
757.875,11-nov-14
763.375,12-nov-14
791.750,13-nov-14
810.625,14-nov-14
810.625,15-nov-14
810.625,16-nov-14
790.125,17-nov-14
791.500,18-nov-14
822.625,19-nov-14
776.250,20-nov-14
780.500,21-nov-14
780.500,22-nov-14
780.500,23-nov-14
785.250,24-nov-14
804.500,25-nov-14
802.500,26-nov-14
802.500,27-nov-14
793.000,28-nov-14
793.000,29-nov-14
793.000,30-nov-14
824.500,01-dic-14
802.875,02-dic-14
800.125,03-dic-14
791.750,04-dic-14
795.000,05-dic-14
795.000,06-dic-14
795.000,07-dic-14
785.125,08-dic-14
807.500,09-dic-14
815.625,10-dic-14
808.625,11-dic-14
795.125,12-dic-14
795.125,13-dic-14
795.125,14-dic-14
826.125,15-dic-14
821.875,16-dic-14
782.375,17-dic-14
765.000,18-dic-14
761.250,19-dic-14
761.250,20-dic-14
761.250,21-dic-14
761.625,22-dic-14
760.750,23-dic-14
761.625,24-dic-14
761.625,25-dic-14
756.375,26-dic-14
756.375,27-dic-14
756.375,28-dic-14
743.375,29-dic-14
740.875,30-dic-14
749.500,31-dic-14
749.500,01-ene-15
723.375,02-ene-15
723.375,03-ene-15
723.375,04-ene-15
775.750,05-ene-15
815.750,06-ene-15
809.250,07-ene-15
807.000,08-ene-15
829.625,09-ene-15
829.625,10-ene-15
829.625,11-ene-15
813.250,12-ene-15
823.500,13-ene-15
831.125,14-ene-15
822.125,15-ene-15
780.250,16-ene-15
780.250,17-ene-15
780.250,18-ene-15
780.250,19-ene-15
742.250,20-ene-15
724.125,21-ene-15
714.000,22-ene-15
729.125,23-ene-15
729.125,24-ene-15
729.125,25-ene-15
731.250,26-ene-15
756.625,27-ene-15
758.125,28-ene-15
714.500,29-ene-15
734.750,30-ene-15
734.750,31-ene-15
734.750,01-feb-15
751.500,02-feb-15
732.250,03-feb-15
742.250,04-feb-15
743.875,05-feb-15
755.125,06-feb-15
755.125,07-feb-15
755.125,08-feb-15
772.500,09-feb-15
725.875,10-feb-15
729.250,11-feb-15
766.125,12-feb-15
756.375,13-feb-15
756.375,14-feb-15
756.375,15-feb-15
756.375,16-feb-15
710.750,17-feb-15
713.875,18-feb-15
701.375,19-feb-15
707.375,20-feb-15
707.375,21-feb-15
707.375,22-feb-15
702.125,23-feb-15
700.250,24-feb-15
675.125,25-feb-15
662.625,26-feb-15
661.000,27-feb-15
661.000,28-feb-15
661.000,01-mar-15
653.375,02-mar-15
631.125,03-mar-15
663.500,04-mar-15
660.125,05-mar-15
672.875,06-mar-15
672.875,07-mar-15
672.875,08-mar-15
670.250,09-mar-15
667.375,10-mar-15
656.500,11-mar-15
662.875,12-mar-15
649.125,13-mar-15
649.125,14-mar-15
649.125,15-mar-15
702.125,16-mar-15
696.875,17-mar-15
717.750,18-mar-15
732.625,19-mar-15
740.125,20-mar-15
740.125,21-mar-15
740.125,22-mar-15
724.625,23-mar-15
700.125,24-mar-15
702.000,25-mar-15
706.125,26-mar-15
700.000,27-mar-15
700.000,28-mar-15
700.000,29-mar-15
664.875,30-mar-15
673.000,31-mar-15
689.750,01-abr-15
710.750,02-abr-15
710.750,03-abr-15
710.750,04-abr-15
710.750,05-abr-15
739.250,06-abr-15
706.125,07-abr-15
671.875,08-abr-15
673.500,09-abr-15
662.375,10-abr-15
662.375,11-abr-15
662.375,12-abr-15
661.250,13-abr-15
682.375,14-abr-15
689.875,15-abr-15
707.250,16-abr-15
695.000,17-abr-15
695.000,18-abr-15
695.000,19-abr-15
694.500,20-abr-15
699.750,21-abr-15
699.375,22-abr-15
693.875,23-abr-15
692.250,24-abr-15
692.250,25-abr-15
692.250,26-abr-15
663.125,27-abr-15
659.125,28-abr-15
653.750,29-abr-15
644.500,30-abr-15
629.875,01-may-15
629.875,02-may-15
629.875,03-may-15
623.375,04-may-15
631.125,05-may-15
606.875,06-may-15
609.000,07-may-15
625.375,08-may-15
625.375,09-may-15
625.375,10-may-15
621.500,11-may-15
633.125,12-may-15
634.000,13-may-15
641.875,14-may-15
648.875,15-may-15
648.875,16-may-15
648.875,17-may-15
681.375,18-may-15
664.875,19-may-15
661.750,20-may-15
630.125,21-may-15
619.750,22-may-15
619.750,23-may-15
619.750,24-may-15
619.750,25-may-15
606.375,26-may-15
619.375,27-may-15
624.375,28-may-15
630.125,29-may-15
630.125,30-may-15
630.125,31-may-15
645.125,01-jun-15
664.750,02-jun-15
680.000,03-jun-15
692.375,04-jun-15
693.750,05-jun-15
693.750,06-jun-15
693.750,07-jun-15
706.000,08-jun-15
710.375,09-jun-15
690.250,10-jun-15
658.375,11-jun-15
670.000,12-jun-15
670.000,13-jun-15
670.000,14-jun-15
648.375,15-jun-15
656.375,16-jun-15
647.750,17-jun-15
655.000,18-jun-15
651.000,19-jun-15
651.000,20-jun-15
651.000,21-jun-15
660.250,22-jun-15
649.250,23-jun-15
682.625,24-jun-15
679.250,25-jun-15
679.000,26-jun-15
679.000,27-jun-15
679.000,28-jun-15
672.875,29-jun-15
676.750,30-jun-15
655.125,01-jul-15
656.125,02-jul-15
656.125,03-jul-15
656.125,04-jul-15
656.125,05-jul-15
654.625,06-jul-15
658.500,07-jul-15
659.750,08-jul-15
656.000,09-jul-15
661.000,10-jul-15
661.000,11-jul-15
661.000,12-jul-15
682.375,13-jul-15
698.625,14-jul-15
693.000,15-jul-15
691.375,16-jul-15
695.500,17-jul-15
695.500,18-jul-15
695.500,19-jul-15
689.750,20-jul-15
690.500,21-jul-15
691.750,22-jul-15
675.875,23-jul-15
692.750,24-jul-15
692.750,25-jul-15
692.750,26-jul-15
680.250,27-jul-15
679.750,28-jul-15
691.000,29-jul-15
710.250,30-jul-15
711.375,31-jul-15
711.375,01-ago-15
711.375,02-ago-15
714.875,03-ago-15
720.875,04-ago-15
737.500,05-ago-15
729.375,06-ago-15
751.125,07-ago-15
751.125,08-ago-15
751.125,09-ago-15
773.875,10-ago-15
819.500,11-ago-15
792.000,12-ago-15
827.500,13-ago-15
835.500,14-ago-15
835.500,15-ago-15
835.500,16-ago-15
819.125,17-ago-15
828.125,18-ago-15
808.250,19-ago-15
800.500,20-ago-15
775.250,21-ago-15
775.250,22-ago-15
775.250,23-ago-15
764.875,24-ago-15
752.375,25-ago-15
774.875,26-ago-15
779.000,27-ago-15
751.125,28-ago-15
751.125,29-ago-15
751.125,30-ago-15
748.000,31-ago-15
729.625,01-sep-15
726.000,02-sep-15
727.250,03-sep-15
723.500,04-sep-15
723.500,05-sep-15
723.500,06-sep-15
723.500,07-sep-15
742.000,08-sep-15
733.750,09-sep-15
704.125,10-sep-15
688.500,11-sep-15
688.500,12-sep-15
688.500,13-sep-15
717.250,14-sep-15
705.625,15-sep-15
692.625,16-sep-15
692.500,17-sep-15
700.125,18-sep-15
700.125,19-sep-15
700.125,20-sep-15
697.500,21-sep-15
702.000,22-sep-15
714.750,23-sep-15
736.500,24-sep-15
750.625,25-sep-15
750.625,26-sep-15
750.625,27-sep-15
733.250,28-sep-15
750.000,29-sep-15
743.625,30-sep-15
733.625,01-oct-15
750.000,02-oct-15
750.000,03-oct-15
750.000,04-oct-15
759.000,05-oct-15
741.000,06-oct-15
729.625,07-oct-15
742.750,08-oct-15
753.000,09-oct-15
753.000,10-oct-15
753.000,11-oct-15
764.625,12-oct-15
779.750,13-oct-15
786.125,14-oct-15
774.125,15-oct-15
731.125,16-oct-15
731.125,17-oct-15
731.125,18-oct-15
731.125,19-oct-15
740.000,20-oct-15
725.000,21-oct-15
706.250,22-oct-15
700.000,23-oct-15
700.000,24-oct-15
700.000,25-oct-15
695.000,26-oct-15
700.750,27-oct-15
705.000,28-oct-15
708.375,29-oct-15
709.125,30-oct-15
709.125,31-oct-15
709.125,01-nov-15
696.500,02-nov-15
707.500,03-nov-15
711.750,04-nov-15
720.000,05-nov-15
712.625,06-nov-15
712.625,07-nov-15
712.625,08-nov-15
717.125,09-nov-15
710.625,10-nov-15
715.000,11-nov-15
725.000,12-nov-15
720.000,13-nov-15
720.000,14-nov-15
720.000,15-nov-15
730.000,16-nov-15
730.000,17-nov-15
725.000,18-nov-15
755.000,19-nov-15
760.000,20-nov-15
760.000,21-nov-15
760.000,22-nov-15
758.000,23-nov-15
765.000,24-nov-15
776.000,25-nov-15
776.000,26-nov-15
765.000,27-nov-15
765.000,28-nov-15
765.000,29-nov-15
750.500,30-nov-15
750.500,01-dic-15
765.000,02-dic-15
785.000,03-dic-15
810.000,04-dic-15
810.000,05-dic-15
810.000,06-dic-15
825.000,07-dic-15
820.000,08-dic-15
830.000,09-dic-15
820.000,10-dic-15
795.000,11-dic-15
795.000,12-dic-15
795.000,13-dic-15
800.000,14-dic-15
792.000,15-dic-15
788.000,16-dic-15
790.000,17-dic-15
795.000,18-dic-15
795.000,19-dic-15
795.000,20-dic-15
783.500,21-dic-15
790.000,22-dic-15
788.000,23-dic-15
760.000,24-dic-15
760.000,25-dic-15
760.000,26-dic-15
760.000,27-dic-15
755.000,28-dic-15
765.000,29-dic-15
775.000,30-dic-15
805.000,31-dic-15
805.000,01-ene-16
805.000,02-ene-16
805.000,03-ene-16
805.375,04-ene-16
793.000,05-ene-16
790.000,06-ene-16
789.000,07-ene-16
789.000,08-ene-16
789.000,09-ene-16
789.000,10-ene-16
789.000,11-ene-16
760.000,12-ene-16
760.000,13-ene-16
765.000,14-ene-16
772.000,15-ene-16
772.000,16-ene-16
772.000,17-ene-16
772.000,18-ene-16
775.000,19-ene-16
780.000,20-ene-16
800.000,21-ene-16
785.000,22-ene-16
785.000,23-ene-16
785.000,24-ene-16
805.000,25-ene-16
807.000,26-ene-16
815.000,27-ene-16
800.000,28-ene-16
785.000,29-ene-16
785.000,30-ene-16
785.000,31-ene-16
805.000,01-feb-16
828.000,02-feb-16
835.000,03-feb-16
830.000,04-feb-16
815.000,05-feb-16
815.000,06-feb-16
815.000,07-feb-16
800.000,08-feb-16
800.000,09-feb-16
800.000,10-feb-16
799.500,11-feb-16
800.000,12-feb-16
800.000,13-feb-16
800.000,14-feb-16
800.000,15-feb-16
800.000,16-feb-16
790.000,17-feb-16
768.000,18-feb-16
775.000,19-feb-16
775.000,20-feb-16
775.000,21-feb-16
790.000,22-feb-16
780.000,23-feb-16
770.000,24-feb-16
760.000,25-feb-16
760.000,26-feb-16
760.000,27-feb-16
760.000,28-feb-16
756.000,29-feb-16
740.000,01-mar-16
730.000,02-mar-16
745.000,03-mar-16
755.000,04-mar-16
755.000,05-mar-16
755.000,06-mar-16
750.000,07-mar-16
760.000,08-mar-16
775.000,09-mar-16
778.000,10-mar-16
830.000,11-mar-16
830.000,12-mar-16
830.000,13-mar-16
840.000,14-mar-16
825.000,15-mar-16
840.000,16-mar-16
840.000,17-mar-16
845.000,18-mar-16
845.000,19-mar-16
845.000,20-mar-16
830.000,21-mar-16
840.000,22-mar-16
820.000,23-mar-16
800.000,24-mar-16
800.000,25-mar-16
800.000,26-mar-16
800.000,27-mar-16
800.000,28-mar-16
795.000,29-mar-16
790.000,30-mar-16
785.000,31-mar-16
805.000,01-abr-16
805.000,02-abr-16
805.000,03-abr-16
785.000,04-abr-16
775.000,05-abr-16
780.000,06-abr-16
775.000,07-abr-16
770.000,08-abr-16
770.000,09-abr-16
770.000,10-abr-16
780.000,11-abr-16
781.000,12-abr-16
755.000,13-abr-16
765.000,14-abr-16
765.000,15-abr-16
765.000,16-abr-16
765.000,17-abr-16
760.000,18-abr-16
746.000,19-abr-16
749.000,20-abr-16
730.000,21-abr-16
730.000,22-abr-16
730.000,23-abr-16
730.000,24-abr-16
735.000,25-abr-16
745.000,26-abr-16
720.000,27-abr-16
700.000,28-abr-16
700.000,29-abr-16
700.000,30-abr-16
700.000,01-may-16
685.000,02-may-16
700.000,03-may-16
715.000,04-may-16
730.000,05-may-16
750.000,06-may-16
750.000,07-may-16
750.000,08-may-16
760.000,09-may-16
770.000,10-may-16
770.000,11-may-16
765.000,12-may-16
780.000,13-may-16
780.000,14-may-16
780.000,15-may-16
810.000,16-may-16
805.000,17-may-16
795.000,18-may-16
760.000,19-may-16
765.000,20-may-16
765.000,21-may-16
765.000,22-may-16
750.000,23-may-16
750.000,24-may-16
750.000,25-may-16
748.000,26-may-16
752.000,27-may-16
752.000,28-may-16
752.000,29-may-16
752.000,30-may-16
759.000,31-may-16
760.000,01-jun-16
761.000,02-jun-16
755.000,03-jun-16
755.000,04-jun-16
755.000,05-jun-16
785.000,06-jun-16
770.000,07-jun-16
795.000,08-jun-16
772.000,09-jun-16
793.000,10-jun-16
793.000,11-jun-16
793.000,12-jun-16
800.000,13-jun-16
790.000,14-jun-16
805.000,15-jun-16
820.000,16-jun-16
825.000,17-jun-16
825.000,18-jun-16
825.000,19-jun-16
815.000,20-jun-16
815.000,21-jun-16
795.000,22-jun-16
802.000,23-jun-16
790.000,24-jun-16
790.000,25-jun-16
790.000,26-jun-16
800.000,27-jun-16
820.000,28-jun-16
815.000,29-jun-16
824.000,30-jun-16
830.000,01-jul-16
830.000,02-jul-16
830.000,03-jul-16
830.000,04-jul-16
837.000,05-jul-16
834.000,06-jul-16
820.000,07-jul-16
829.000,08-jul-16
829.000,09-jul-16
829.000,10-jul-16
854.000,11-jul-16
835.000,12-jul-16
845.000,13-jul-16
865.000,14-jul-16
835.000,15-jul-16
835.000,16-jul-16
835.000,17-jul-16
850.000,18-jul-16
833.000,19-jul-16
835.000,20-jul-16
833.000,21-jul-16
807.000,22-jul-16
807.000,23-jul-16
807.000,24-jul-16
815.000,25-jul-16
835.000,26-jul-16
835.000,27-jul-16
847.000,28-jul-16
865.000,29-jul-16
865.000,30-jul-16
865.000,31-jul-16
850.000,01-ago-16
830.000,02-ago-16
830.000,03-ago-16
830.000,04-ago-16
820.000,05-ago-16
820.000,06-ago-16
820.000,07-ago-16
800.000,08-ago-16
800.000,09-ago-16
780.000,10-ago-16
760.000,11-ago-16
755.000,12-ago-16
755.000,13-ago-16
755.000,14-ago-16
755.000,15-ago-16
760.000,16-ago-16
750.000,17-ago-16
760.000,18-ago-16
775.000,19-ago-16
775.000,20-ago-16
775.000,21-ago-16
810.000,22-ago-16
825.000,23-ago-16
805.000,24-ago-16
800.000,25-ago-16
795.000,26-ago-16
795.000,27-ago-16
795.000,28-ago-16
800.000,29-ago-16
810.000,30-ago-16
825.000,31-ago-16
860.000,01-sep-16
850.000,02-sep-16
850.000,03-sep-16
850.000,04-sep-16
850.000,05-sep-16
845.000,06-sep-16
835.000,07-sep-16
835.000,08-sep-16
830.000,09-sep-16
830.000,10-sep-16
830.000,11-sep-16
840.000,12-sep-16
834.000,13-sep-16
835.000,14-sep-16
825.000,15-sep-16
870.000,16-sep-16
870.000,17-sep-16
870.000,18-sep-16
885.000,19-sep-16
900.000,20-sep-16
900.000,21-sep-16
880.000,22-sep-16
880.000,23-sep-16
880.000,24-sep-16
880.000,25-sep-16
895.000,26-sep-16
897.000,27-sep-16
895.000,28-sep-16
855.000,29-sep-16
870.000,30-sep-16
870.000,01-oct-16
870.000,02-oct-16
865.000,03-oct-16
870.000,04-oct-16
885.000,05-oct-16
855.000,06-oct-16
860.000,07-oct-16
860.000,08-oct-16
860.000,09-oct-16
895.000,10-oct-16
890.000,11-oct-16
895.000,12-oct-16
900.000,13-oct-16
910.000,14-oct-16
910.000,15-oct-16
910.000,16-oct-16
915.000,17-oct-16
920.000,18-oct-16
920.000,19-oct-16
915.000,20-oct-16
920.000,21-oct-16
920.000,22-oct-16
920.000,23-oct-16
925.000,24-oct-16
970.000,25-oct-16
978.000,26-oct-16
985.000,27-oct-16
990.000,28-oct-16
990.000,29-oct-16
990.000,30-oct-16
990.000,31-oct-16
985.000,01-nov-16
1.005.000,02-nov-16
1.020.000,03-nov-16
1.050.000,04-nov-16
1.050.000,05-nov-16
1.050.000,06-nov-16
1.065.000,07-nov-16
1.000.000,08-nov-16
1.020.000,09-nov-16
1.000.000,10-nov-16
985.000,11-nov-16
985.000,12-nov-16
985.000,13-nov-16
1.000.000,14-nov-16
1.005.000,15-nov-16
1.007.000,16-nov-16
1.000.000,17-nov-16
1.020.000,18-nov-16
1.020.000,19-nov-16
1.020.000,20-nov-16
1.020.000,21-nov-16
1.015.000,22-nov-16
1.007.000,23-nov-16
1.007.000,24-nov-16
995.000,25-nov-16
995.000,26-nov-16
995.000,27-nov-16
990.000,28-nov-16
980.000,29-nov-16
950.000,30-nov-16
900.000,01-dic-16
910.000,02-dic-16
910.000,03-dic-16
910.000,04-dic-16
895.000,05-dic-16
870.000,06-dic-16
860.000,07-dic-16
860.000,08-dic-16
850.000,09-dic-16
850.000,10-dic-16
850.000,11-dic-16
860.000,12-dic-16
870.000,13-dic-16
